Order_ID,Order_Date,Product,Category,Region,Quantity,Unit_Price,Sales,Profit
ORD01113,2025-12-04 14:06:42.335279400,Table,Furniture,East,4,194.71,778.84,64.51
ORD01114,2025-12-04 21:23:52.193494580,Notebook,Office Supplies,North,6,28.73,172.38,21.97
ORD01115,2025-12-05 04:41:02.051709760,Stapler,Office Supplies,North,1,669.61,669.61,67.26
ORD01116,2025-12-05 11:58:11.909924936,Shoes,Clothing,East,4,780.01,3120.04,864.9
ORD01117,2025-12-05 19:15:21.768140116,Shoes,Clothing,East,3,117.01,351.03,84.28
ORD01118,2025-12-06 02:32:31.626355296,Hair Care,Beauty,East,4,192.87,771.48,169.03
ORD01119,2025-12-06 09:49:41.484570476,Skincare,Beauty,West,3,696.04,2088.12,261.52
ORD01120,2025-12-06 17:06:51.342785656,Table,Furniture,East,2,741.91,1483.82,142.46
ORD01121,2025-12-07 00:24:01.201000836,Desk,Furniture,North,6,341.51,2049.06,489.96
ORD01122,2025-12-07 07:41:11.059216012,Smartphone,Electronics,West,1,49.99,49.99,8.43
ORD01123,2025-12-07 14:58:20.917431192,Perfume,Beauty,East,4,41.12,164.48,17.51
ORD01124,2025-12-07 22:15:30.775646372,Printer,Office Supplies,North,3,463.42,1390.26,283.83
ORD01125,2025-12-08 05:32:40.633861552,Hair Care,Beauty,West,5,320.39,1601.95,96.25
ORD01126,2025-12-08 12:49:50.492076732,Stapler,Office Supplies,East,1,32.64,32.64,4.29
ORD01127,2025-12-08 20:07:00.350291912,T-Shirt,Clothing,East,2,470.77,941.54,157.37
ORD01128,2025-12-09 03:24:10.208507088,Makeup,Beauty,East,3,18.93,56.79,4.94
ORD01129,2025-12-09 10:41:20.066722268,Jacket,Clothing,West,7,632.02,4424.14,1310.27
ORD01130,2025-12-09 17:58:29.924937448,Desk,Furniture,North,7,252.08,1764.56,180.47
ORD01131,2025-12-10 01:15:39.783152628,Bookshelf,Furniture,North,6,41.8,250.8,20.71
ORD01132,2025-12-10 08:32:49.641367808,Monitor,Electronics,South,6,474.8,2848.8,287.4
ORD01133,2025-12-10 15:49:59.499582988,Skincare,Beauty,East,2,324.17,648.34,157.07
ORD01134,2025-12-10 23:07:09.357798164,Jacket,Clothing,South,2,779.3,1558.6,243.73
ORD01135,2025-12-11 06:24:19.216013344,Notebook,Office Supplies,South,6,439.92,2639.52,505.08
ORD01136,2025-12-11 13:41:29.074228524,Bookshelf,Furniture,North,4,227.44,909.76,50.27
ORD01137,2025-12-11 20:58:38.932443704,Chair,Furniture,West,4,570.46,2281.84,133.73
ORD01138,2025-12-12 04:15:48.790658884,Notebook,Office Supplies,West,3,224.48,673.44,108.73
ORD01139,2025-12-12 11:32:58.648874064,Jeans,Clothing,North,5,724.35,3621.75,920.52
ORD01140,2025-12-12 18:50:08.507089240,T-Shirt,Clothing,West,3,306.03,918.09,249.09
ORD01141,2025-12-13 02:07:18.365304420,Perfume,Beauty,South,5,444.4,2222.0,159.27
ORD01142,2025-12-13 09:24:28.223519600,Makeup,Beauty,East,2,49.95,99.9,18.44
ORD01143,2025-12-13 16:41:38.081734780,Monitor,Electronics,North,1,346.64,346.64,96.47
ORD01144,2025-12-13 23:58:47.939949960,Desk,Furniture,East,3,667.57,2002.71,294.38
ORD01145,2025-12-14 07:15:57.798165136,Perfume,Beauty,West,3,646.46,1939.38,499.18
ORD01146,2025-12-14 14:33:07.656380316,Jacket,Clothing,East,5,187.21,936.05,78.09
ORD01147,2025-12-14 21:50:17.514595496,Pen Set,Office Supplies,West,2,188.6,377.2,107.07
ORD01148,2025-12-15 05:07:27.372810676,Jacket,Clothing,West,2,655.67,1311.34,311.91
ORD01149,2025-12-15 12:24:37.231025856,Table,Furniture,South,7,745.01,5215.07,1488.03
ORD01150,2025-12-15 19:41:47.089241036,Jacket,Clothing,West,5,85.34,426.7,93.51
ORD01151,2025-12-16 02:58:56.947456212,Laptop,Electronics,South,2,365.55,731.1,102.98
ORD01152,2025-12-16 10:16:06.805671392,Chair,Furniture,South,6,276.59,1659.54,472.21
ORD01153,2025-12-16 17:33:16.663886572,Pen Set,Office Supplies,South,4,697.84,2791.36,331.87
ORD01154,2025-12-17 00:50:26.522101752,Laptop,Electronics,North,7,75.98,531.86,70.76
ORD01155,2025-12-17 08:07:36.380316932,Table,Furniture,North,6,176.79,1060.74,238.88
ORD01156,2025-12-17 15:24:46.238532112,Notebook,Office Supplies,West,1,604.45,604.45,145.87
ORD01157,2025-12-17 22:41:56.096747288,Monitor,Electronics,South,3,50.52,151.56,42.79
ORD01158,2025-12-18 05:59:05.954962468,Smartphone,Electronics,North,7,399.1,2793.7,282.72
ORD01159,2025-12-18 13:16:15.813177648,Desk,Furniture,South,1,359.26,359.26,89.64
ORD01160,2025-12-18 20:33:25.671392828,Perfume,Beauty,East,3,274.18,822.54,193.0
ORD01161,2025-12-19 03:50:35.529608008,Smartphone,Electronics,East,4,321.71,1286.84,84.87
ORD01162,2025-12-19 11:07:45.387823188,Laptop,Electronics,East,2,428.65,857.3,125.86
ORD01163,2025-12-19 18:24:55.246038364,Pen Set,Office Supplies,West,6,137.48,824.88,99.56
ORD01164,2025-12-20 01:42:05.104253544,T-Shirt,Clothing,South,5,461.88,2309.4,291.27
ORD01165,2025-12-20 08:59:14.962468724,Table,Furniture,East,6,646.29,3877.74,1146.79
ORD01166,2025-12-20 16:16:24.820683904,Chair,Furniture,North,4,610.53,2442.12,514.54
ORD01167,2025-12-20 23:33:34.678899084,Skincare,Beauty,East,1,131.58,131.58,30.19
ORD01168,2025-12-21 06:50:44.537114264,Makeup,Beauty,East,5,127.91,639.55,188.13
ORD01169,2025-12-21 14:07:54.395329440,Desk,Furniture,East,2,221.86,443.72,64.03
ORD01170,2025-12-21 21:25:04.253544620,Perfume,Beauty,West,4,295.25,1181.0,295.79
ORD01171,2025-12-22 04:42:14.111759800,Printer,Office Supplies,North,5,332.68,1663.4,263.87
ORD01172,2025-12-22 11:59:23.969974980,Bookshelf,Furniture,South,4,546.96,2187.84,584.99
ORD01173,2025-12-22 19:16:33.828190160,Makeup,Beauty,North,4,54.78,219.12,20.85
ORD01174,2025-12-23 02:33:43.686405340,Table,Furniture,South,2,37.39,74.78,21.46
ORD01175,2025-12-23 09:50:53.544620516,T-Shirt,Clothing,West,7,319.61,2237.27,234.23
ORD01176,2025-12-23 17:08:03.402835696,Headphones,Electronics,West,3,560.76,1682.28,221.31
ORD01177,2025-12-24 00:25:13.261050876,Desk,Furniture,West,5,162.81,814.05,194.6
ORD01178,2025-12-24 07:42:23.119266056,Headphones,Electronics,West,2,516.79,1033.58,153.42
ORD01179,2025-12-24 14:59:32.977481236,Makeup,Beauty,South,4,215.26,861.04,173.98
ORD01180,2025-12-24 22:16:42.835696416,Monitor,Electronics,East,2,710.01,1420.02,228.83
ORD01181,2025-12-25 05:33:52.693911592,Chair,Furniture,South,7,717.6,5023.2,1183.43
ORD01182,2025-12-25 12:51:02.552126772,T-Shirt,Clothing,North,3,244.86,734.58,78.66
ORD01183,2025-12-25 20:08:12.410341952,Makeup,Beauty,West,6,191.7,1150.2,74.32
ORD01184,2025-12-26 03:25:22.268557132,Desk,Furniture,West,5,334.93,1674.65,209.3
ORD01185,2025-12-26 10:42:32.126772312,Perfume,Beauty,North,3,200.02,600.06,101.16
ORD01186,2025-12-26 17:59:41.984987488,Pen Set,Office Supplies,South,1,541.18,541.18,49.79
ORD01187,2025-12-27 01:16:51.843202668,Monitor,Electronics,East,5,662.59,3312.95,459.5
ORD01188,2025-12-27 08:34:01.701417848,Stapler,Office Supplies,East,3,541.74,1625.22,243.78
ORD01189,2025-12-27 15:51:11.559633028,Desk,Furniture,North,4,661.24,2644.96,170.2
ORD01190,2025-12-27 23:08:21.417848208,Jeans,Clothing,East,5,323.62,1618.1,316.87
ORD01191,2025-12-28 06:25:31.276063388,Makeup,Beauty,South,5,133.49,667.45,180.94
ORD01192,2025-12-28 13:42:41.134278564,Laptop,Electronics,South,2,592.98,1185.96,104.29
ORD01193,2025-12-28 20:59:50.992493744,Makeup,Beauty,North,4,294.77,1179.08,235.17
ORD01194,2025-12-29 04:17:00.850708924,Table,Furniture,South,1,540.3,540.3,116.8
ORD01195,2025-12-29 11:34:10.708924104,Perfume,Beauty,West,6,223.81,1342.86,207.92
ORD01196,2025-12-29 18:51:20.567139284,Smartphone,Electronics,North,7,74.17,519.19,116.96
ORD01197,2025-12-30 02:08:30.425354464,Chair,Furniture,South,3,794.14,2382.42,363.75
ORD01198,2025-12-30 09:25:40.283569640,Skincare,Beauty,North,2,133.4,266.8,47.0
ORD01199,2025-12-30 16:42:50.141784820,Jacket,Clothing,East,3,790.85,2372.55,122.99
ORD01200,2025-12-31 00:00:00.000000000,Table,Furniture,South,1,782.05,782.05,174.34
